salary,age,elevel,car,zipcode,credit,brand
100586.10,26,3,3,8,52743.75,1
113351.93,80,4,15,7,468547.84,1
123064.22,33,0,16,2,292110.52,1
50870.28,23,2,16,2,166153.14,0
139431.02,50,1,13,2,65554.88,1
82203.20,61,0,13,7,111793.24,1
80590.02,77,2,20,1,404387.29,1
142922.41,22,0,15,4,179845.66,1
105641.77,39,1,14,2,144089.97,1
45391.68,64,2,4,1,63741.36,0
127557.79,75,4,19,5,26745.16,1
44041.05,29,1,13,4,330842.27,1
136395.54,50,3,13,7,137972.75,1
52877.21,23,4,8,5,119782.67,1
147177.37,36,4,4,0,282801.95,1
79321.54,23,4,15,6,398679.81,0
133517.67,63,4,13,8,69011.08,1
64812.71,39,3,18,4,27581.90,0
110153.44,29,0,8,3,79554.36,1
30089.76,64,2,7,0,429123.32,1
36361.30,49,4,7,4,353602.97,1
150000.00,53,3,19,3,358995.72,1
135007.60,75,1,15,2,384103.87,1
46994.05,20,2,10,8,435156.03,1
32339.35,62,1,3,7,97498.12,0
136850.35,20,2,9,2,324117.18,1
113604.46,75,4,10,0,416451.48,1
67715.02,38,4,20,8,438322.15,0
137949.26,76,4,19,5,201983.80,1
112454.86,73,0,13,8,319999.20,1
72267.04,52,1,13,2,195549.26,1
129697.63,24,4,9,6,155675.28,1
29404.90,35,0,2,3,265726.04,1
43868.69,38,4,16,1,259000.36,1
134368.57,55,3,17,3,305671.44,1
150000.00,74,2,19,1,348225.08,1
57227.07,31,3,14,3,453175.59,0
103027.44,49,2,3,0,126732.97,0
57266.98,48,2,18,2,263509.12,1
127946.58,22,2,14,3,198183.91,1
90512.38,28,2,20,3,437439.12,0
81029.51,51,1,3,7,45779.84,0
98459.44,48,2,19,1,375471.38,0
72408.97,56,2,6,4,285129.50,1
20000.00,65,1,9,0,115614.69,1
55977.56,28,4,19,0,208161.96,0
136022.30,23,0,9,0,449361.11,1
89283.19,21,1,16,6,415463.81,0
48882.32,54,1,1,5,199743.80,1
122907.69,46,4,6,0,185360.42,1
97971.33,28,2,7,6,144863.40,1
131701.82,20,4,13,0,133962.20,1
111750.16,38,1,7,4,239861.32,1
23744.71,54,4,5,4,196105.61,1
137342.99,55,2,2,8,456823.45,1
132294.44,57,0,4,1,186825.15,1
106557.19,56,2,4,5,143093.95,0
48219.29,24,2,2,5,194502.81,1
81503.74,37,4,20,2,440606.55,0
89803.87,59,1,2,8,444755.82,0
133675.37,36,4,9,0,261547.70,1
21847.35,45,2,9,4,32384.13,1
29299.37,45,2,8,7,316468.18,1
88624.67,80,1,9,7,473550.92,1
113417.75,60,2,2,1,3720.33,1
70379.81,37,3,2,8,350464.50,0
71902.49,63,3,2,6,134445.53,0
28266.05,25,2,19,4,20555.12,1
82270.04,20,3,9,3,446895.82,0
37233.59,20,1,19,8,324732.06,1
109224.27,20,4,3,0,89590.57,1
109851.88,72,2,6,7,436569.57,1
20000.00,20,2,17,8,408137.83,1
94740.04,28,1,17,2,14405.01,0
62014.22,46,1,12,6,315774.15,1
65044.19,35,3,10,8,90744.78,0
133882.13,34,3,2,6,351041.39,1
132046.57,54,4,17,6,0.00,1
50639.09,52,3,12,4,197927.47,1
75088.74,43,4,6,6,395623.75,0
57917.63,73,4,7,2,378490.12,0
22988.92,36,2,20,6,243494.31,1
43944.73,73,0,17,8,464164.71,0
113410.79,32,4,3,3,295416.65,1
45474.86,48,4,16,8,333986.69,1
107799.83,50,4,8,4,356932.33,0
131630.31,66,0,3,8,465497.66,1
129589.71,41,1,11,7,21872.01,1
112169.75,23,1,20,8,69428.97,1
112123.72,80,4,2,8,1485.69,1
143455.05,26,4,2,2,51168.96,1
89137.34,27,0,13,0,173986.07,0
78781.21,58,1,17,3,273431.90,0
103690.33,28,3,1,3,47303.48,0
36789.28,68,0,11,7,302899.09,0
92320.97,78,3,5,5,15481.48,1
142449.76,45,4,5,4,20366.14,1
140351.67,25,4,16,7,34550.09,1
39068.81,20,1,14,4,128552.65,1
38648.84,45,4,1,8,398538.89,1
53278.95,49,4,12,7,500000.00,1
28686.45,68,1,16,7,244314.35,0
29793.36,76,4,5,1,85126.02,0
127656.35,70,2,1,7,90895.86,1
70955.88,63,4,2,3,233640.93,0
65797.56,69,4,14,7,37386.82,0
43757.71,32,4,8,6,42602.32,1
126952.65,60,0,4,4,335523.09,1
117417.72,40,1,14,7,23670.71,0
29858.63,51,3,2,2,291884.55,1
37513.84,21,4,5,5,448071.12,1
26240.08,40,1,17,1,388020.70,1
87548.75,69,2,15,1,454697.36,1
46644.70,57,1,15,3,396164.66,1
141260.88,46,1,11,3,408782.87,1
93675.63,23,1,2,4,183554.08,1
106445.06,47,4,4,6,131962.99,0
82380.95,28,1,9,2,389513.19,0
70930.95,72,2,10,5,273797.92,0
43455.62,35,1,19,2,318710.67,1
113349.08,36,3,17,8,122056.85,1
100908.93,62,2,5,7,467250.23,1
22780.69,43,3,16,1,393254.55,1
73114.63,61,2,1,4,329009.16,0
20000.00,36,1,7,3,297047.21,1
139293.65,55,1,20,4,81342.98,1
104624.94,30,0,9,5,64466.73,1
86675.51,79,4,20,2,396412.44,1
84355.78,33,3,7,1,236990.32,0
86686.53,66,4,9,7,157829.65,1
82750.28,39,0,7,4,419370.62,0
38574.65,50,3,10,5,478084.39,1
100687.59,27,0,14,1,81360.25,0
129543.16,79,0,17,0,235406.68,1
42146.54,32,1,19,3,461843.93,1
77905.99,43,0,15,8,36824.24,1
134609.17,55,0,18,1,151678.72,1
142621.49,53,3,15,1,384055.61,1
48764.49,75,1,12,0,124607.60,0
138685.71,65,4,4,5,254270.26,1
63688.88,33,2,16,7,75886.22,0
131366.47,24,4,17,5,364075.52,1
115674.12,26,3,16,6,340626.41,1
32997.66,63,3,9,2,401015.89,0
76207.07,20,3,2,8,359473.54,0
132474.98,32,1,13,8,213785.30,1
26974.15,69,0,18,1,245519.83,0
131203.59,80,2,11,3,362777.78,1
142211.56,34,0,16,4,225299.52,1
111631.50,68,1,1,0,21234.26,1
66923.17,53,2,2,0,257436.92,1
139880.23,64,0,19,2,374686.64,1
113227.34,35,2,5,6,296998.96,1
124966.65,48,0,1,0,249838.11,1
144838.13,49,2,18,6,366659.09,1
96590.70,54,1,1,7,347665.96,0
87218.49,30,2,10,3,144577.40,0
35241.54,25,0,3,7,379491.02,1
103821.63,25,0,16,5,362737.11,1
145926.29,72,0,18,2,359131.15,1
73056.41,59,2,11,6,497922.58,1
68042.68,53,1,12,0,301428.58,1
76399.29,45,4,8,8,286052.40,1
43270.15,53,2,20,3,81608.03,1
83024.04,54,1,7,1,441015.06,0
88079.27,73,1,1,1,374450.11,1
42918.79,71,4,17,5,457701.51,0
97480.01,63,3,6,6,305777.98,1
118053.56,41,3,12,3,120997.37,1
150000.00,22,4,20,8,220312.20,1
94010.13,51,2,12,3,252830.04,0
105165.22,36,3,20,0,359017.61,1
24151.20,50,2,3,3,114109.29,1
123423.65,61,0,8,7,168715.64,1
56620.06,70,1,8,2,500000.00,0
63163.10,80,0,6,6,340268.34,0
65174.33,74,2,11,1,112396.25,0
109915.27,51,0,9,5,301494.86,0
59268.82,59,1,7,7,481084.58,1
87761.64,32,0,5,4,185939.50,0
105980.21,57,4,6,6,113033.91,0
118608.79,46,1,20,4,109806.73,0
96634.73,28,4,6,5,94341.37,0
36109.65,73,0,3,7,144315.80,0
36460.22,22,3,18,0,292564.30,1
137568.81,55,3,17,1,241287.23,1
135979.33,33,1,19,5,54682.64,1
130933.16,71,0,13,3,258122.61,1
72074.23,52,2,7,5,439452.99,1
140448.48,47,2,2,8,73385.41,1
78343.94,53,1,20,3,14736.40,0
25658.89,28,1,19,5,377249.85,1
48205.91,23,3,9,7,417649.53,1
110012.86,41,2,13,5,477135.67,0
118256.25,49,3,20,1,199276.77,0
121259.34,47,3,12,4,486923.95,0
54547.87,22,1,9,0,254983.02,0
145381.08,36,3,7,3,241504.76,1
43478.48,52,3,20,2,427303.96,1
143365.79,61,1,18,3,352848.56,1
91315.24,47,4,16,4,435043.51,0
58823.47,33,2,15,1,290169.33,0
60757.50,38,1,12,8,23471.32,1
119560.00,77,1,2,5,29311.92,1
56546.11,38,3,20,0,222676.76,0
76968.76,71,1,2,0,668.03,1
84752.80,48,1,10,1,500000.00,0
23356.55,38,2,15,4,415679.11,1
89887.12,24,1,5,0,161822.15,0
124561.58,47,0,17,3,175578.84,0
130149.68,64,3,20,6,141143.08,1
102106.86,80,0,6,3,163336.67,1
42342.56,40,1,14,5,166232.81,1
25517.28,26,4,10,3,471399.78,1
67634.50,55,4,5,1,90543.18,1
43236.97,49,1,14,7,51660.81,1
56116.03,26,0,12,5,454039.77,0
106043.19,55,0,4,8,20695.05,0
56961.27,34,3,8,4,188090.91,0
93306.85,69,0,7,1,78851.73,1
20000.00,21,3,11,3,232495.39,1
59440.74,35,1,18,8,281187.50,0
142732.13,49,1,20,6,211686.89,1
121100.03,28,2,4,0,284585.11,1
133412.62,42,1,15,6,12840.87,1
89706.46,38,0,8,2,253840.66,0
67009.88,59,4,6,1,340267.48,0
68615.58,54,1,18,8,430840.44,1
34975.75,73,0,17,6,147444.09,0
121697.00,46,4,10,0,229106.75,1
36403.14,61,2,2,2,236761.86,1
77507.42,46,4,10,2,218973.88,0
66176.32,64,1,19,0,410343.79,0
70182.08,77,0,7,1,455200.24,0
26144.82,76,0,5,6,289319.61,0
135375.23,72,2,6,0,254153.86,1
125076.71,57,3,12,4,443638.56,1
79299.77,55,4,15,0,128321.33,0
20000.00,77,1,13,5,371131.64,1
104938.71,43,1,16,7,212207.08,0
28063.36,37,2,7,2,400448.78,1
56827.39,59,4,4,8,258421.55,1
85545.33,34,4,1,2,352706.86,0
69623.97,27,0,8,4,105953.51,0
131136.43,50,4,7,0,160618.48,1
141449.19,43,4,7,4,365438.05,1
100133.37,34,0,14,2,337675.59,1
47612.43,60,4,19,0,0.00,0
129378.67,45,2,1,7,20325.80,1
105506.26,31,0,13,0,58546.35,1
84528.90,58,3,8,1,481562.28,1
93797.92,56,1,3,0,112058.85,0
127331.07,68,4,5,0,28935.26,1
135733.64,21,0,18,1,360144.32,1
86621.75,53,0,11,3,133302.22,0
64746.39,40,1,4,8,302302.54,0
137613.44,75,2,10,2,351043.17,1
24728.70,54,2,14,7,316138.09,1
75946.14,33,4,4,3,41781.71,0
41418.09,50,4,15,5,205347.54,1
41190.22,40,3,5,5,199838.04,1
34673.53,26,1,3,8,437283.41,1
66768.20,40,1,14,3,59108.79,0
39938.42,55,0,6,3,316481.36,1
132519.03,27,0,5,8,218542.10,1
69623.89,80,4,8,0,333530.33,0
91035.33,20,0,6,7,449850.50,0
131739.68,72,2,15,1,133795.75,1
63893.32,75,3,18,8,38617.27,0
79529.52,71,1,15,4,213011.05,1
102495.89,31,3,15,4,201192.57,0
95843.54,30,1,20,6,246249.65,0
125826.76,56,3,12,7,423284.73,1
106056.52,35,3,16,6,267414.22,1
107603.10,69,1,11,5,292707.92,1
42122.55,52,1,5,5,229297.50,1
137082.03,46,3,1,8,266375.19,1
103307.11,43,4,12,6,252841.04,0
127756.16,54,3,12,0,300244.44,1
90304.87,39,0,19,1,417159.25,0
119970.01,62,3,7,8,236252.31,0
54901.50,26,1,9,0,277756.96,1
101065.29,29,4,14,1,426625.05,0
129476.47,37,0,10,4,224179.18,1
83011.39,35,0,10,8,63150.40,0
100619.76,59,0,14,3,134744.09,1
110025.33,20,0,6,0,226002.65,1
55544.49,80,4,18,4,37573.23,0
80494.72,21,3,15,1,355689.84,0
96341.10,46,0,13,6,301051.63,0
25989.76,40,0,7,2,164265.39,1
95627.06,46,3,9,4,324662.12,0
114138.18,37,0,10,5,204300.95,1
60669.14,60,3,19,6,5740.02,0
141629.20,73,4,5,7,152787.14,1
21281.30,68,1,9,0,264236.48,1
143855.61,22,2,16,0,124755.59,1
98089.14,67,2,9,0,417590.85,1
61474.31,68,3,19,1,359492.57,0
134067.18,62,0,1,7,319628.88,1
123496.10,41,1,7,2,214618.70,1
87896.56,38,2,3,8,21658.48,0
109810.67,63,1,20,5,248379.07,1
94857.28,26,1,2,8,143513.30,0
58570.19,41,2,19,6,11830.35,0
136081.97,80,0,8,7,349357.73,1
63835.52,54,2,5,2,283231.44,1
23303.80,66,0,17,3,209440.33,0
26716.09,65,2,8,4,184853.58,0
132144.64,48,3,5,4,415243.29,1
50168.77,44,3,14,5,0.00,1
121743.96,51,0,4,6,281457.73,0
93243.92,75,1,11,1,344735.57,1
74710.24,35,1,16,8,71216.34,0
114643.90,80,0,12,1,200574.24,1
51238.95,60,4,20,4,354298.94,1
91812.90,66,1,3,5,278990.43,1
123877.34,22,2,1,5,261842.55,1
105314.55,54,0,6,3,250287.08,0
140158.64,32,0,19,4,139023.44,1
61416.14,63,0,2,1,322847.47,0
62247.09,57,0,2,2,170014.87,1
98074.92,57,3,12,1,423245.31,0
27339.56,52,1,7,0,53605.72,1
129338.86,41,4,17,4,36023.88,0
84426.59,25,1,1,0,58589.20,0
140984.23,50,0,11,8,129484.02,1
103538.07,53,2,7,1,403755.24,0
117245.27,49,4,19,1,178679.02,0
74772.63,44,2,7,0,224755.86,0
54226.01,64,2,8,4,256600.19,0
103847.67,25,4,3,2,456862.49,1
67325.53,40,0,17,0,314126.66,1
136553.73,41,0,18,1,40140.43,1
115371.61,47,2,11,0,326191.38,0
23819.55,45,4,1,4,232696.74,1
71068.91,44,0,6,7,199279.92,1
79027.02,39,4,17,1,245815.18,0
87647.46,25,3,12,4,298536.07,0
47320.27,77,4,4,2,267313.63,0
68009.40,68,2,8,2,114499.25,0
41856.20,63,1,9,4,393365.21,0
67866.01,56,1,7,2,301110.08,1
135732.96,20,4,6,4,464919.87,1
147244.44,41,1,5,3,382094.36,1
100124.84,20,4,17,1,260582.49,1
73657.07,36,4,7,4,249289.45,0
104465.52,25,4,16,5,78782.70,1
79789.74,23,1,9,1,101424.10,0
142035.50,54,0,10,1,291291.55,1
20000.00,66,3,10,3,38645.38,1
35277.20,45,0,8,4,403109.18,1
105581.58,44,1,13,2,147944.91,0
69061.46,45,2,18,7,462455.87,1
80540.86,50,2,20,5,69307.25,0
143729.34,43,4,10,6,39604.28,1
35401.86,56,0,16,3,285737.70,1
76858.95,40,0,15,2,198615.27,0
39926.78,55,0,9,1,286273.15,1
109822.91,24,1,3,0,267837.56,1
86394.35,56,4,17,3,121079.17,0
120157.72,30,0,16,1,261052.43,1
134964.79,20,0,9,3,440670.31,1
86232.59,77,1,12,8,377558.23,1
25309.73,80,3,9,4,351689.28,1
97230.69,30,3,1,2,171339.59,0
62862.89,36,2,10,2,201749.08,0
68866.52,27,4,7,3,311295.90,0
76887.07,43,1,8,7,69813.22,0
120010.46,40,0,4,3,496134.66,1
46548.60,58,0,13,2,341980.52,0
30821.63,58,2,14,2,439307.23,1
56404.81,80,2,1,3,387580.58,0
35131.18,39,4,19,2,169439.28,1
53570.94,40,2,20,3,191466.78,1
141524.73,38,1,4,6,405919.36,1
76181.08,67,3,18,5,78429.62,1
137034.38,71,1,4,2,244440.59,1
65817.76,54,2,4,5,380660.67,1
128369.32,60,2,17,4,265747.31,1
143934.52,27,3,6,5,48945.59,1
45058.05,41,0,15,4,144545.75,1
36554.16,52,1,15,4,142542.29,1
144367.05,59,2,8,8,249062.61,1
37871.57,47,1,2,4,352587.65,1
52551.37,38,1,5,2,453636.76,0
76092.32,56,2,19,0,332542.95,0
116247.43,78,0,13,3,44851.00,1
20000.00,59,0,20,3,67553.47,1
142075.62,41,4,10,3,127253.31,1
71699.02,74,4,15,2,382148.54,0
20000.00,61,4,13,6,282188.12,1
36124.49,42,4,2,5,27059.89,1
118835.87,67,2,16,7,231596.34,1
54396.33,74,3,2,6,263073.63,0
77122.57,40,4,8,4,198503.94,1
113877.22,48,3,17,8,237440.89,0
136300.97,32,2,3,2,10050.74,1
30340.28,31,4,10,4,335730.13,1
50052.87,78,1,1,3,111451.54,0
109717.74,80,4,17,8,261961.44,1
32114.94,56,0,12,8,385671.53,1
86724.85,62,3,6,3,144865.86,1
66030.01,76,4,3,6,223274.38,0
100068.17,20,1,8,2,371513.12,0
95868.75,48,0,8,1,439909.15,0
42886.61,55,4,17,8,410013.68,1
54223.98,32,0,19,5,500000.00,0
20000.00,39,3,2,0,248386.69,1
87182.39,47,2,18,3,18849.19,0
130201.37,34,3,15,8,277082.83,1
149994.21,26,2,1,4,144667.02,1
53207.90,29,0,13,8,213288.82,0
93818.52,60,2,19,7,425600.65,0
59316.68,54,4,10,8,289970.58,1
85089.56,72,1,8,5,481528.95,1
35336.75,32,1,5,0,375221.79,1
108462.82,45,2,6,4,87968.23,0
121131.89,71,0,19,2,0.00,1
81196.69,65,2,18,6,329981.52,1
67875.77,38,3,15,1,443927.36,1
27627.16,59,1,18,2,151581.68,1
136757.63,52,1,10,0,97532.89,1
54566.28,69,3,9,5,12161.65,0
91717.44,68,3,17,8,116474.40,1
20000.00,26,3,8,7,379230.21,1
122044.62,21,3,18,8,93082.29,1
133901.45,60,2,20,3,443384.65,1
57020.39,28,4,15,3,138336.87,0
87316.58,36,1,8,4,263353.43,0
137191.04,51,2,6,2,440001.46,1
144012.84,55,1,9,1,96365.38,1
148749.30,42,1,9,5,51513.23,1
37298.69,48,3,1,3,361679.75,1
131878.58,67,1,4,7,153709.15,1
133005.31,50,0,15,5,231792.53,1
48490.84,35,0,2,2,259974.96,1
128145.72,41,3,9,5,80526.15,1
80023.00,31,0,3,5,434158.97,0
96214.38,33,3,16,3,248642.35,1
113313.59,50,3,6,1,474860.73,0
27952.84,39,1,6,3,241652.95,1
49984.90,44,3,15,6,17416.24,1
84589.47,27,3,16,0,25707.53,0
50118.16,47,0,6,0,393081.16,1
145572.29,36,1,5,7,4450.38,1
72208.98,69,2,10,2,459449.39,0
51502.51,70,4,4,8,367828.11,0
59800.42,52,3,7,7,199087.30,1
97039.68,54,0,17,6,22793.03,0
130549.47,28,4,2,5,153687.86,1
96444.80,35,4,18,1,298850.68,1
22803.04,69,2,12,1,333165.61,0
36247.64,34,4,13,2,434435.15,1
32115.81,35,0,14,2,18570.41,1
38953.86,22,4,6,1,77613.22,1
80559.14,36,2,11,7,273627.31,0
104608.55,68,4,8,6,228714.92,1
97945.12,26,4,18,3,36587.72,0
55178.14,63,3,11,6,361541.97,0
61245.01,55,4,16,0,372044.96,1
37175.73,46,3,2,3,298798.99,1
115940.33,77,3,16,7,283132.82,1
59290.04,76,1,14,7,327959.88,0
132648.52,34,2,19,0,270560.39,1
92035.55,66,3,15,2,405834.71,1
53008.06,73,2,9,6,242654.44,0
53569.58,24,3,1,3,25463.24,0
38901.01,63,2,18,3,171125.25,0
114925.17,31,1,6,6,329995.22,1
69973.85,56,2,11,6,357028.36,1
122527.09,71,0,4,8,444702.74,1
21903.04,64,2,1,3,300291.65,1
116889.45,50,2,2,5,101740.07,0
116235.00,54,1,18,5,180848.75,0
77249.91,55,2,13,5,160060.20,0
144083.76,80,3,12,2,338426.55,1
74288.47,52,3,7,8,243829.86,0
136277.97,78,3,20,8,116668.10,1
84964.59,50,2,2,0,440065.85,0
81219.45,53,0,16,0,477484.24,0
80892.95,58,1,16,4,29189.88,0
138114.44,25,3,14,8,212203.15,1
67411.19,75,3,5,4,71317.69,0
133395.56,28,0,4,0,303411.97,1
93277.66,32,0,11,2,196780.44,0
133643.39,41,2,5,6,231872.82,1
30970.15,66,4,18,1,307959.17,0
53133.11,59,3,13,2,273471.49,0
106389.82,40,4,5,6,122174.90,0
135262.10,29,2,16,4,284136.80,1
121132.21,22,1,8,8,303878.71,1
112567.03,25,0,13,2,301466.49,1
125243.35,64,1,15,7,465194.01,1
92857.97,59,4,8,7,301132.80,1
112876.81,30,1,19,1,88541.57,1
149049.10,64,4,2,5,312654.22,1
67193.60,66,4,16,6,423125.10,0
125383.32,68,4,5,3,473140.27,1
34822.94,56,3,7,7,398585.46,1
68827.45,51,3,3,8,441805.14,1
95893.53,79,1,18,2,466089.09,1
141053.31,62,0,19,2,224500.81,1
140555.76,69,1,15,6,400033.68,1
83039.06,34,2,4,2,223092.55,0
58715.81,39,0,13,5,460123.89,0
63328.28,53,1,18,4,188607.28,1
126065.27,48,4,10,2,344619.35,0
102128.70,59,0,13,0,21853.11,0
145474.18,29,1,9,8,96764.03,1
72347.27,72,3,14,4,258078.31,0
20000.00,77,2,14,8,110739.56,1
20218.82,67,2,9,6,136149.51,1
82466.30,20,3,1,8,93208.31,0
108868.25,31,2,17,5,465090.99,1
22394.64,41,2,10,7,158592.85,1
70413.69,41,0,13,8,339530.86,1
75078.54,62,3,1,0,281343.21,1
92257.81,69,4,5,0,138795.59,1
114270.38,20,1,10,8,427566.03,1
50625.36,77,0,10,0,284827.64,0
134749.68,26,2,2,6,104870.31,1
132905.61,25,1,3,1,152524.11,1
20000.00,71,0,19,1,471454.47,1
117449.09,20,4,1,8,390202.41,1
38348.95,56,0,2,7,384309.29,1
67549.25,62,1,14,5,338478.97,0
62090.24,47,1,15,1,93400.97,1
108254.28,37,1,6,1,363689.33,1
150000.00,25,3,19,1,328676.96,1
54547.32,22,1,17,8,32613.31,0
51013.23,64,4,20,0,83123.20,0
83314.39,40,3,13,3,310421.24,0
115195.43,70,4,12,8,412916.93,1
114850.27,70,2,20,7,344571.65,1
113899.13,69,3,5,0,320243.52,1
44185.34,77,0,9,1,41875.10,0
89632.03,78,0,5,0,17492.87,1
65331.51,32,2,15,6,440911.51,0
143203.65,41,3,9,1,315607.10,1
43918.17,21,4,19,0,116882.97,1
55354.96,27,1,11,1,131900.80,0
72271.82,57,1,10,8,31714.92,0
26931.35,49,3,19,7,61579.75,1
123206.26,28,4,11,5,51964.01,1
124242.48,38,4,20,1,458579.13,1
139667.27,74,1,14,4,198384.45,1
31841.88,45,4,8,3,414901.79,1
110263.45,49,3,17,4,442332.66,0
125278.07,78,0,9,3,95401.49,1
20726.11,27,2,12,5,199527.30,1
22163.68,36,4,16,0,322707.17,1
96452.92,33,0,4,3,331300.58,0
89087.78,27,0,13,6,416740.60,0
77121.17,21,0,4,3,483454.27,0
87882.84,64,0,5,8,234608.60,1
141103.16,76,2,4,1,68673.16,1
143124.26,74,4,4,8,284112.80,1
34430.79,69,3,19,1,261103.39,0
142585.98,29,3,6,8,62692.03,1
107659.72,54,4,7,8,110846.21,0
62776.21,43,4,19,6,225085.17,1
43012.45,61,0,5,0,55579.71,0
138828.87,67,0,2,7,112205.05,1
70716.98,49,2,2,5,281447.04,1
137965.18,80,0,17,4,117042.57,1
22853.54,74,2,12,5,116468.91,1
55577.86,62,0,15,7,60167.46,0
117278.44,48,3,3,4,131407.56,0
147043.40,21,4,6,3,344165.59,1
44551.13,72,3,12,8,216017.63,0
74842.40,34,2,13,6,183229.59,0
64890.33,52,1,11,4,479417.26,1
122788.80,51,2,4,8,317728.12,0
20000.00,25,2,15,2,231804.17,1
143027.66,62,3,1,2,211403.34,1
91961.43,36,3,13,2,39599.52,0
97443.31,75,1,17,7,203406.09,1
96640.73,41,0,9,1,20847.52,0
33663.73,50,2,14,0,74252.74,1
150000.00,40,4,11,2,153554.05,1
56688.26,42,0,13,0,102779.72,1
41875.21,46,2,7,5,392126.08,1
123176.04,78,2,18,2,415676.28,1
74304.63,27,1,4,6,436114.51,0
93657.71,55,2,5,8,101150.48,0
130714.21,24,3,16,7,165822.97,1
114406.92,26,3,2,1,167283.16,1
51236.80,71,0,19,5,230182.90,0
89371.65,49,1,15,2,142521.27,0
99885.12,65,4,6,1,23042.85,1
113929.34,61,1,12,0,193724.74,0
44320.48,52,1,6,7,94542.21,1
23755.14,50,4,3,0,13710.15,1
95447.09,75,2,7,2,91797.16,1
41018.32,69,0,10,0,468837.52,0
83009.15,28,3,4,4,290588.42,0
80288.87,27,0,13,7,321257.79,0
86742.06,59,4,16,5,432899.13,0
70251.49,24,1,4,7,409041.00,0
118889.04,70,4,7,5,215809.55,1
81299.61,59,4,17,5,419818.12,0
93251.26,69,3,3,8,138573.58,1
131752.56,62,1,2,8,43764.73,1
78947.35,30,3,9,7,413721.83,0
133942.97,75,2,3,1,425267.85,1
97835.30,76,0,20,0,264331.63,1
41411.71,51,3,11,4,374377.77,1
28308.24,63,2,18,4,497356.64,1
53036.10,31,0,6,2,110252.19,1
91151.52,64,2,2,4,132344.52,1
111960.61,64,1,12,1,203020.50,1
117162.53,58,4,11,4,407939.20,0
35657.49,69,4,15,5,146412.53,0
77894.88,32,2,4,3,337919.28,0
77227.22,45,2,17,2,38267.14,1
97772.68,42,2,9,6,362755.85,0
50674.69,37,2,4,3,169887.88,1
107516.69,80,4,10,6,60671.46,1
54981.56,75,3,1,5,373459.10,0
41925.01,58,2,10,2,269520.77,1
115117.11,73,1,6,6,387795.18,1
20000.00,72,3,14,4,454030.54,1
45249.32,76,1,19,7,63747.85,0
88974.96,38,2,6,6,100079.10,0
118266.63,78,0,3,3,429727.39,1
73934.14,24,0,20,4,126400.14,0
132827.86,38,2,8,4,273772.41,1
134530.35,71,2,13,3,312983.92,1
112215.31,58,2,6,6,43641.50,0
131823.20,72,0,8,5,14618.93,1
130911.57,20,1,13,3,80024.76,1
74452.74,77,1,14,7,153134.40,1
27215.48,37,3,14,0,436279.95,1
20345.64,80,3,17,7,393346.69,0
47907.46,73,4,10,4,137118.30,0
116073.30,24,4,14,8,320845.19,1
105257.50,40,3,11,8,5708.94,0
129122.53,43,4,16,5,72221.75,1
110567.23,55,2,18,0,355099.28,0
29184.97,22,3,1,3,75922.23,1
83026.19,69,0,19,1,68333.81,1
116604.24,25,3,2,4,352383.04,1
111267.26,65,2,2,7,385365.82,1
73936.67,62,2,8,1,402977.57,0
144987.33,34,3,8,0,384399.31,1
113537.16,40,3,10,6,424539.18,0
89167.52,74,2,5,1,56780.01,1
97452.15,40,2,2,8,177271.34,1
94501.57,71,0,6,4,468109.64,1
56139.48,68,3,16,3,194520.06,0
64926.58,40,2,20,1,168703.15,0
137576.20,50,4,15,3,2000.27,1
72638.59,60,2,7,5,97657.33,0
53621.08,36,2,19,7,235676.71,1
95271.00,28,0,19,0,211754.55,0
84006.55,20,3,8,5,252138.85,0
96521.53,31,0,11,2,470925.77,1
94383.76,72,0,13,6,83959.31,1
108949.02,49,3,13,7,362123.61,0
103536.75,58,2,17,6,77539.94,0
84325.00,72,4,14,4,76657.46,1
58187.84,74,2,16,7,286672.64,0
111234.72,66,2,20,4,317945.84,1
99921.25,44,2,7,1,252488.73,0
136026.72,20,4,17,5,500000.00,1
32143.25,46,4,15,5,393578.95,1
88329.78,39,1,16,6,47631.98,0
68484.35,65,2,19,4,409808.25,0
49042.01,57,4,2,6,455848.71,1
24005.94,50,4,14,6,330061.41,1
74815.39,55,1,3,8,258753.98,0
51130.70,77,1,18,1,273686.60,0
137383.30,30,2,15,0,173660.76,1
116846.63,79,2,18,5,436960.78,1
119192.59,73,1,17,6,479507.21,1
59871.11,38,0,5,3,83576.62,0
50079.64,35,0,2,3,212446.92,1
54373.98,45,1,5,0,379866.40,1
137735.41,54,4,5,6,212791.11,1
40834.90,28,3,8,2,345544.21,1
129603.16,46,0,6,6,427097.11,1
94687.81,53,3,7,3,350189.74,0
54444.26,38,0,4,5,285041.83,0
88289.28,25,2,15,6,234802.91,0
59844.75,24,3,10,6,479433.26,0
119593.88,32,0,14,5,429632.32,1
71120.49,64,4,1,8,5909.97,0
68099.00,30,0,11,1,326185.41,0
64480.05,70,2,19,1,49718.72,0
44569.77,48,2,16,8,400150.18,1
33507.35,66,0,9,5,337959.73,0
113098.78,77,4,2,0,64191.41,1
55889.91,68,0,6,4,160201.37,0
86008.63,66,1,15,7,402978.37,1
73241.53,75,0,1,8,257473.22,0
143289.55,78,0,17,7,49871.85,1
139224.47,31,0,4,3,273854.28,1
94872.52,46,3,17,0,163354.96,0
